ano;orgao;unidade;funcao;programa;acao;categoria;fonte;valor
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2705 - ENCARGOS COM O FGTS DOS SERVIDORES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;6800000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9021 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;10000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9022 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;12000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;28-ENCARGOS ESPECIAIS;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9004 - COMPROMISSOS DECORRENTES DE SENTENÇAS JUDICIAIS;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;12230000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1219-MELHORIA DAS CONDIÇÕES DE HABITABILIDADE;1590 - REQUALIFICAÇÃO URBANÍSTICA E INCLUSÃO SOCIAL DA COMUNIDADE DO PILAR;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;150000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1303-GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS;1574 - URBANIZAÇÃO DE ÁREAS DE RISCO;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;800000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1304-MOBILIDADE URBANA E ACESSIBILIDADE;1563 - CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;760000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1028 - AMPLIAÇÃO E MELHORIA DA INFRAESTRUTURA URBANA;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1360000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1576 - URBANIZAÇÃO DAS MARGENS DE RIOS E CANAIS;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;240000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1313-REQUALIFICAÇÃO DE ÁREAS DE BAIXA RENDA;1577 - PROJETO CAPIBARIBE MELHOR;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;4810000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;123965000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2153 - ENCARGOS COM BENEFÍCIOS AOS SERVIDORES;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;3420000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2701 - ENCARGOS COM OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2704 - ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2704 - ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;2230000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;28-ENCARGOS ESPECIAIS;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9002 - CONTRIBUIÇÕES PARA O PIS/PASEP;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;28-ENCARGOS ESPECIAIS;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9004 - COMPROMISSOS DECORRENTES DE SENTENÇAS JUDICIAIS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;37210000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1219-MELHORIA DAS CONDIÇÕES DE HABITABILIDADE;1590 - REQUALIFICAÇÃO URBANÍSTICA E INCLUSÃO SOCIAL DA COMUNIDADE DO PILAR;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;3000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1303-GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS;1574 - URBANIZAÇÃO DE ÁREAS DE RISCO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;5000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1304-MOBILIDADE URBANA E ACESSIBILIDADE;1563 - CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;3200000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1028 - AMPLIAÇÃO E MELHORIA DA INFRAESTRUTURA URBANA;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;980000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1603 - CONSTRUÇÃO E REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;2150000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1313-REQUALIFICAÇÃO DE ÁREAS DE BAIXA RENDA;1577 - PROJETO CAPIBARIBE MELHOR;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;6830000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1303-GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS;1574 - URBANIZAÇÃO DE ÁREAS DE RISCO;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;315000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1304-MOBILIDADE URBANA E ACESSIBILIDADE;1012 - REQUALIFICAÇÃO DA MOBILIDADE URBANA - VIA MANGUE;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;300000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1304-MOBILIDADE URBANA E ACESSIBILIDADE;1563 - CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;60000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1028 - AMPLIAÇÃO E MELHORIA DA INFRAESTRUTURA URBANA;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;2000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1576 - URBANIZAÇÃO DAS MARGENS DE RIOS E CANAIS;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;4000000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;1313-REQUALIFICAÇÃO DE ÁREAS DE BAIXA RENDA;1577 - PROJETO CAPIBARIBE MELHOR;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;3000000,0
2024;51-SDECTI;5102-FMFE - FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE;23-COMÉRCIO E SERVIÇOS;1321-FORTALECIMENTO DE ATIVIDADES ECONÔMICAS;2105 - APOIO AO EMPREENDEDORISMO;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;3600000,0
2024;51-SDECTI;5102-FMFE - FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE;23-COMÉRCIO E SERVIÇOS;1321-FORTALECIMENTO DE ATIVIDADES ECONÔMICAS;2105 - APOIO AO EMPREENDEDORISMO;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1490000,0
2024;51-SDECTI;5102-FMFE - FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE;23-COMÉRCIO E SERVIÇOS;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;51-SDECTI;5103-FRBR - FUNDO DE REVITALIZAÇÃO DO BAIRRO DO RECIFE - FRBR;15-URBANISMO;1309-GESTÃO DO CENTRO DA CIDADE;1569 - IMPLANTAÇÃO DE POLÍTICAS DE INCENTIVO À REVITALIZAÇÃO DO CENTRO DO RECIFE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;20000,0
2024;51-SDECTI;5103-FRBR - FUNDO DE REVITALIZAÇÃO DO BAIRRO DO RECIFE - FRBR;15-URBANISMO;1309-GESTÃO DO CENTRO DA CIDADE;1569 - IMPLANTAÇÃO DE POLÍTICAS DE INCENTIVO À REVITALIZAÇÃO DO CENTRO DO RECIFE;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;200000,0
2024;52-SEMUL;5201-FMPM - FUNDO MUNICIPAL DE POLÍTICA PARA A MULHER;14-DIREITOS DA CIDADANIA;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;2894 - APOIO A EXECUÇÃO DA POLÍTICA MUNICIPAL PARA A MULHER;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5000,0
2024;52-SEMUL;5201-FMPM - FUNDO MUNICIPAL DE POLÍTICA PARA A MULHER;14-DIREITOS DA CIDADANIA;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5000,0
2024;53-SESAN;5302-FMSAN - FUNDO MUNICIPAL DE SANEAMENTO - FMSAN;17-SANEAMENTO;1220-PROMOÇÃO DE POLÍTICAS DE SANEAMENTO;1252 - SANEAMENTO INTEGRADO;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000000,0
2024;53-SESAN;5302-FMSAN - FUNDO MUNICIPAL DE SANEAMENTO - FMSAN;17-SANEAMENTO;1220-PROMOÇÃO DE POLÍTICAS DE SANEAMENTO;2044 - MANUTENÇÃO DOS SISTEMAS DE ESGOTAMENTO SANITÁRIO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;3300000,0
2024;53-SESAN;5302-FMSAN - FUNDO MUNICIPAL DE SANEAMENTO - FMSAN;17-SANEAMENTO;1220-PROMOÇÃO DE POLÍTICAS DE SANEAMENTO;1252 - SANEAMENTO INTEGRADO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;3200000,0
2024;53-SESAN;5302-FMSAN - FUNDO MUNICIPAL DE SANEAMENTO - FMSAN;17-SANEAMENTO;1220-PROMOÇÃO DE POLÍTICAS DE SANEAMENTO;1579 - URBANIZAÇÃO DA BACIA DO BEBERIBE;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;2500000,0
2024;56-GABPE;5601-FEM - FUNDO MUNI. DE INVEST EM INFRA URBANA EDUC. SAÚDE MEIO AMB. SUSTENTABILIDADE SEG. E DESENV. SOCIAL;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;1032 - CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA;4-DESPESAS DE CAPITAL;749-OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS;10000,0
2024;56-GABPE;5601-FEM - FUNDO MUNI. DE INVEST EM INFRA URBANA EDUC. SAÚDE MEIO AMB. SUSTENTABILIDADE SEG. E DESENV. SOCIAL;12-EDUCAÇÃO;1207-SUPORTE E APOIO EFETIVOS PARA UMA EDUCAÇÃO DE QUALIDADE E ACESSÍVEL;1043 - EXPANSÃO DA REDE FÍSICA DO ENSINO FUNDAMENTAL;4-DESPESAS DE CAPITAL;749-OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS;10000,0
2024;56-GABPE;5601-FEM - FUNDO MUNI. DE INVEST EM INFRA URBANA EDUC. SAÚDE MEIO AMB. SUSTENTABILIDADE SEG. E DESENV. SOCIAL;14-DIREITOS DA CIDADANIA;2160-GESTÃO DAS POLÍTICAS MUNICIPAIS;1025 - AMPLIAÇÃO DA REDE DE ATENDIMENTO EM DIREITOS HUMANOS;4-DESPESAS DE CAPITAL;749-OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS;10000,0
2024;56-GABPE;5601-FEM - FUNDO MUNI. DE INVEST EM INFRA URBANA EDUC. SAÚDE MEIO AMB. SUSTENTABILIDADE SEG. E DESENV. SOCIAL;15-URBANISMO;1310-REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS;1028 - AMPLIAÇÃO E MELHORIA DA INFRAESTRUTURA URBANA;4-DESPESAS DE CAPITAL;749-OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS;2380000,0
2024;56-GABPE;5601-FEM - FUNDO MUNI. DE INVEST EM INFRA URBANA EDUC. SAÚDE MEIO AMB. SUSTENTABILIDADE SEG. E DESENV. SOCIAL;18-GESTÃO AMBIENTAL;1302-FORTALECIMENTO DAS POLÍTICAS INTEGRADAS DE SUSTENTABILIDADE AMBIENTAL;2042 - PROMOÇÃO DA GESTÃO E A ARTICULAÇÃO DAS AÇÕES AMBIENTAIS;4-DESPESAS DE CAPITAL;749-OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS;10000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;72000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1201-PROTEÇÃO E DEFESA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE;2037 - ATENDIMENTO À CRIANÇA E AO ADOLESCENTE;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2033 - DESENVOLVIMENTO DE AÇÕES RELATIVAS À FORMAÇÃO PERMANENTE E CAPACITAÇÃO CONTINUADA DOS PROFISSIONAIS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;40000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2518 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;22670000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2519 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL ESPECIAL;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;51100000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2519 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL ESPECIAL;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;3800000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1324-FORTALECIMENTO DA POLÍTICA DE SEGURANÇA ALIMENTAR E NUTRICIONAL;2220 - DESENVOLVIMENTO DE AÇÕES DE SEGURANÇA ALIMENTAR E NUTRICIONAL;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;225000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;200000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2518 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA;3-DESPESAS CORRENTES;701-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - ESTADOS;10000000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2519 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL ESPECIAL;3-DESPESAS CORRENTES;701-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - ESTADOS;10000000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2518 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA;3-DESPESAS CORRENTES;661-TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL;1080000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2519 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL ESPECIAL;3-DESPESAS CORRENTES;661-TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL;100000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1324-FORTALECIMENTO DA POLÍTICA DE SEGURANÇA ALIMENTAR E NUTRICIONAL;2220 - DESENVOLVIMENTO DE AÇÕES DE SEGURANÇA ALIMENTAR E NUTRICIONAL;3-DESPESAS CORRENTES;661-TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL;10000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2018 - GESTÃO DO CADASTRO ÚNICO E PROGRAMA BOLSA FAMÍLIA;3-DESPESAS CORRENTES;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;3800000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2018 - GESTÃO DO CADASTRO ÚNICO E PROGRAMA BOLSA FAMÍLIA;4-DESPESAS DE CAPITAL;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;1400000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2104 - GESTÃO DO SISTEMA ÚNICO DA ASSISTÊNCIA SOCIAL - SUAS;3-DESPESAS CORRENTES;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;400000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2106 - CONTROLE SOCIAL NA GESTÃO DA POLÍTICA MUNICIPAL DE ASSISTÊNCIA SOCIAL;3-DESPESAS CORRENTES;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;580000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2518 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA;3-DESPESAS CORRENTES;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;2730000,0
2024;59-SDSDHJPD;5901-FMAS - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;8-ASSISTÊNCIA SOCIAL;1204-FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL;2518 - DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL BÁSICA;4-DESPESAS DE CAPITAL;660-TRANSFERÊNCIA DE RECURSOS DO FNAS;100000,0
