Ano;Esfera;Esfera_descrição;Órgão;Órgão_descrição;UO;UO_descrição;Função;Função_descrição;Subfunção;Subfunção_descrição;Programa;Programa_descrição;Ação;Ação_título;Produto_ação_descrição;Unidade_medida_ação_símbolo;Unidade_medida_ação_descrição;Localizador;Localizador_subtítulo;Região;Região_descrição;UF;UF_descrição;Município;Município_descrição;Recorte_geográfico;Liquidado_regionalização;Realizado_regionalização;Houve regionalização?;Justificativa do Órgão Gestor
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;130;130 - Administração de Concessões;3001;3001 - Energia Elétrica;4699;4699 - Outorga de Geração, Transmissão e Distribuição de Energia Elétrica;Outorga concedida;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;0;4;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;130;130 - Administração de Concessões;3001;3001 - Energia Elétrica;4699;4699 - Outorga de Geração, Transmissão e Distribuição de Energia Elétrica;Outorga concedida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;PR;Paraná;ND;Não definido;Não Definido;0;2;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;130;130 - Administração de Concessões;3001;3001 - Energia Elétrica;4699;4699 - Outorga de Geração, Transmissão e Distribuição de Energia Elétrica;Outorga concedida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;RS;Rio Grande do Sul;ND;Não definido;Não Definido;0;45;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;130;130 - Administração de Concessões;3001;3001 - Energia Elétrica;4699;4699 - Outorga de Geração, Transmissão e Distribuição de Energia Elétrica;Outorga concedida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;ND;Não definido;Não Definido;0;7;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;665;665 - Normalização e Qualidade;3001;3001 - Energia Elétrica;4703;4703 - Regulamentação dos Serviços de Energia Elétrica;Ato regulatório publicado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;6.112.504,46;27;Não;As normas editadas pela ANEEL são aplicadas a todo o território nacional.
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;ND;Não definido;Não Definido;0;32.768;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;GO;Goiás;ND;Não definido;Não Definido;0;101.974;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MS;Mato Grosso do Sul;ND;Não definido;Não Definido;0;7.853;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MT;Mato Grosso;ND;Não definido;Não Definido;0;6.736;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;23.230.440,62;0;Não;Apesar dos atendimentos serem referentes às Unidades da Federação, as despesas estão concentradas na sede da Agência.
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;0;15.130;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;0;119.836;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;0;97.324;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;MA;Maranhão;ND;Não definido;Não Definido;0;11.949;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;ND;Não definido;Não Definido;0;6.218;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PE;Pernambuco;ND;Não definido;Não Definido;0;132.650;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PI;Piauí;ND;Não definido;Não Definido;0;11.412;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;RN;Rio Grande do Norte;ND;Não definido;Não Definido;0;23.652;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;0;2.584;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AC;Acre;ND;Não definido;Não Definido;0;473;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AM;Amazonas;ND;Não definido;Não Definido;0;19.557;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AP;Amapá;ND;Não definido;Não Definido;0;1.466;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;PA;Pará;ND;Não definido;Não Definido;0;28.296;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RO;Rondônia;ND;Não definido;Não Definido;0;2.243;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RR;Roraima;ND;Não definido;Não Definido;0;2.888;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;TO;Tocantins;ND;Não definido;Não Definido;0;1.838;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ES;Espírito Santo;ND;Não definido;Não Definido;0;9.925;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;MG;Minas Gerais;ND;Não definido;Não Definido;0;120.566;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;ND;Não definido;Não Definido;0;132.468;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;0;213.648;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;PR;Paraná;ND;Não definido;Não Definido;0;19.808;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;RS;Rio Grande do Sul;ND;Não definido;Não Definido;0;73.080;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2993;2993 - Ouvidoria Setorial da Agência Nacional de Energia Elétrica;Solicitação atendida;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;ND;Não definido;Não Definido;0;4.792;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;GO;Goiás;ND;Não definido;Não Definido;0;1;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;6.940.993,65;86;Não;"Despesas concentradas na sede da Agência.
19 eventos realizados nas Unidades da Federação e 86 na sede da Agência (Brasília-DF)."
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;0;1;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;0;1;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PI;Piauí;ND;Não definido;Não Definido;0;1;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;RN;Rio Grande do Norte;ND;Não definido;Não Definido;0;1;Sim;
2023;10;10 - Orçamento Fiscal;32000;32000 - Ministério de Minas e Energia;32266;32266 - Agência Nacional de Energia Elétrica - ANEEL;25;25 - Energia;752;752 - Energia Elétrica;3001;3001 - Energia Elétrica;2C42;2C42 - Participação Pública na Agenda Regulatória do Setor Elétrico;Evento realizado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;0;1;Sim;
